Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
0, I-SLICE,    0, 19.00,    2549528, 0,0.00,44.780, 46.160, 47.833, 45.334,27,  -, -, 0.00%,  0.00%,  0.00%, 0.05%,  0.09%,  0.19%, 0.59%,  0.37%,  1.20%,23.35%, 13.41%, 49.80%,10.95%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 8729.71, 2695.67, 0.00, 115909.74 , 17, 235, 125.86, 56, 149, 109.96, 105, 227, 146.28, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.06%, 0.00%,0.00%, 0.94%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 11983.9, 112.5, 72472.0, 68380.5, 0.0, 0.0, 83779.6, 1.000, 0
1, P-SLICE,    4, 22.00,     850776, 0,1.48,40.455, 45.055, 46.522, 41.788,24, 0 , -, 0.00%,  0.00%,  0.00%, 0.29%,  0.28%,  1.40%, 5.81%,  2.13%, 21.46%, 8.05%,  3.21%, 33.58%, 0.00%,  0.00%,  0.07%,  4.28%, 13.16%,  0.00%,  0.03%,  2.00%,  2.34%,  0.00%,  0.01%,  1.15%,  0.75%, 24636.62, 3642.18, 0.00, 118983.12 , 17, 235, 124.31, 58, 148, 110.47, 108, 220, 146.69, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.29%, 2.14%,0.00%, 2.86%, 0.71%, 0.00%, 0.00%, 0.00%, 0.00%, 79.83%, 8.55%,0.00%, 10.01%, 1.60%, 0.00%, 0.00%, 0.00%, 0.00%, 71.31%, 4.91%,0.00%, 16.13%, 7.64%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 52720.0, 430.9, 333782.0, 315654.1, 0.0, 0.0, 469395.3, 1.000, 0
2, B-SLICE,    2, 23.00,     442480, 0,1.51,40.106, 44.973, 46.382, 41.499,27, 0 ,4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.10%, 11.77%, 20.94%, 45.16%,  0.00%,  1.93%,  1.74%,  3.40%,  0.03%,  4.92%,  3.58%,  6.42%, 27189.56, 3723.20, 0.00, 171320.03 , 17, 235, 125.25, 58, 149, 110.09, 103, 226, 146.37, 0.00%, 22.22%,0.00%, 66.67%, 11.11%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 36.79%,0.00%, 44.28%, 18.93%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 20.27%,0.00%, 46.08%, 33.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 16.80%,0.00%, 40.22%, 42.98%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 147.4, 18.5, 550195.7, 524399.3, 0.0, 0.0, 1020327.9, 1.000, 0
3, b-SLICE,    1, 24.00,     274848, 0,1.54,39.899, 44.948, 46.299, 41.330,29, 0 ,2 4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.20%, 12.70%, 20.57%, 36.14%,  0.00%,  2.67%,  2.62%,  4.59%,  0.08%,  7.10%,  5.60%,  7.72%, 28228.41, 3718.34, 0.00, 88816.25 , 17, 235, 125.79, 57, 151, 110.04, 106, 227, 146.19, 0.00%, 29.41%,0.00%, 70.59%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.49%,0.00%, 42.68%, 13.83%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 28.55%,0.00%, 42.72%, 28.73%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 23.47%,0.00%, 41.02%, 35.51%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 144.0, 5.9, 648811.6, 616441.2, 0.0, 0.0, 1669599.3, 1.000, 0
4, b-SLICE,    3, 24.00,     274136, 0,1.50,39.908, 44.829, 46.101, 41.297,28, 2 0 ,4 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.46%,  8.87%, 18.09%, 37.10%,  0.00%,  1.60%,  1.73%,  2.83%,  1.43%, 10.70%,  6.73%, 10.47%, 27621.70, 3850.62, 0.00, 92321.60 , 17, 235, 124.77, 56, 149, 110.30, 103, 220, 146.53, 0.00%, 75.76%,0.00%, 16.16%, 8.08%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 58.08%,0.00%, 24.87%, 17.06%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 31.85%,0.00%, 34.00%, 34.14%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 24.20%,0.00%, 38.28%, 37.52%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 112.4, 12.3, 622831.1, 595711.6, 0.0, 0.0, 2291937.8, 1.000, 0
5, P-SLICE,    8, 22.00,     744632, 0,1.48,40.600, 45.099, 46.538, 41.904,24, 4 2 0 , -, 0.00%,  0.00%,  0.00%, 0.84%,  0.57%,  2.56%, 3.24%,  1.27%, 10.78%, 7.10%,  2.60%, 27.44%, 0.00%,  0.04%,  5.00%, 12.06%, 19.95%,  0.00%,  0.13%,  0.60%,  2.13%,  0.00%,  0.24%,  0.89%,  2.55%, 23310.69, 3625.04, 0.00, 121340.51 , 17, 235, 124.36, 56, 150, 110.71, 104, 219, 146.64, 0.00%, 0.00%,0.00%, 75.00%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.50%, 4.02%,0.00%, 32.72%, 20.76%, 0.00%, 0.00%, 0.00%, 0.00%, 53.01%, 5.18%,0.00%, 22.49%, 19.32%, 0.00%, 0.00%, 0.00%, 0.00%, 57.84%, 7.30%,0.00%, 18.35%, 16.51%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 10317.1, 208.5, 752500.1, 718336.1, 0.0, 0.0, 3053886.3, 1.000, 0
6, B-SLICE,    6, 23.00,     451376, 0,1.46,40.142, 44.872, 46.138, 41.483,27, 4 2 0 ,8 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.34%, 10.52%, 19.02%, 45.42%,  0.00%,  1.17%,  1.31%,  3.33%,  0.24%,  6.27%,  4.83%,  7.55%, 26051.78, 3844.96, 0.00, 161971.38 , 17, 235, 124.21, 57, 154, 110.66, 107, 219, 146.77, 0.00%, 41.03%,0.00%, 51.28%, 7.69%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 41.44%,0.00%, 31.51%, 27.05%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 24.39%,0.00%, 38.22%, 37.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 18.17%,0.00%, 37.91%, 43.92%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 6.9, 2.5, 835838.4, 797590.7, 0.0, 0.0, 3890227.0, 1.000, 0
7, b-SLICE,    5, 24.00,     290120, 0,1.47,39.901, 44.776, 46.043, 41.278,29, 4 2 ,6 8 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.69%, 10.18%, 19.41%, 39.39%,  0.00%,  2.22%,  2.48%,  3.63%,  0.87%,  8.01%,  5.31%,  7.81%, 27482.48, 3900.59, 0.00, 73179.92 , 17, 235, 123.96, 56, 148, 110.63, 107, 219, 146.82, 0.00%, 55.81%,0.00%, 34.88%, 9.30%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.13%,0.00%, 34.54%, 15.32%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 28.64%,0.00%, 39.14%, 32.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 20.74%,0.00%, 40.33%, 38.93%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 70.8, 6.2, 770037.4, 733674.5, 0.0, 0.0, 4660505.8, 1.000, 0
8, b-SLICE,    7, 24.00,     288000, 0,1.47,39.921, 44.814, 46.043, 41.298,28, 6 4 2 ,8 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.18%,  7.62%, 19.64%, 42.18%,  0.00%,  1.01%,  1.65%,  3.41%,  2.60%,  5.31%,  5.68%,  9.71%, 27370.04, 3869.78, 0.00, 70538.63 , 17, 235, 124.53, 58, 156, 110.64, 107, 219, 146.73, 0.00%, 68.72%,0.00%, 21.03%, 10.26%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.34%,0.00%, 30.32%, 24.34%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 27.17%,0.00%, 38.82%, 34.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 21.90%,0.00%, 35.96%, 42.14%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 1.0, 2.9, 788337.7, 752592.0, 0.0, 0.0, 5448503.8, 1.000, 0
9, P-SLICE,   13, 22.00,     717448, 0,1.54,40.636, 45.076, 46.599, 41.936,23, 8 6 4 , -, 0.00%,  0.00%,  0.00%, 0.78%,  0.51%,  2.75%, 3.33%,  1.42%, 10.76%, 6.52%,  2.23%, 28.11%, 0.00%,  0.06%,  5.08%, 11.74%, 20.71%,  0.00%,  0.10%,  0.76%,  3.01%,  0.00%,  0.24%,  0.62%,  1.27%, 23045.37, 3613.97, 0.00, 108444.61 , 17, 235, 123.88, 57, 144, 110.68, 108, 217, 145.41, 0.00%, 0.00%,0.00%, 83.33%, 16.67%, 0.00%, 0.00%, 0.00%, 0.00%, 42.75%, 3.57%,0.00%, 34.85%, 18.83%, 0.00%, 0.00%, 0.00%, 0.00%, 54.17%, 4.83%,0.00%, 22.60%, 18.41%, 0.00%, 0.00%, 0.00%, 0.00%, 57.32%, 6.65%,0.00%, 20.27%, 15.75%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 10997.2, 274.3, 866480.5, 830728.0, 0.0, 0.0, 6324397.4, 1.000, 0
10, B-SLICE,   11, 23.00,     416824, 0,1.51,40.166, 44.866, 46.203, 41.508,26, 8 6 2 ,13 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.08%, 10.97%, 21.43%, 43.95%,  0.00%,  1.03%,  1.59%,  3.73%,  0.75%,  3.48%,  4.38%,  7.61%, 25906.21, 3818.93, 0.00, 146362.80 , 17, 235, 123.92, 58, 145, 110.89, 107, 218, 146.02, 0.00%, 41.07%,0.00%, 38.39%, 20.54%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 29.14%,0.00%, 41.18%, 29.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 21.79%,0.00%, 40.72%, 37.49%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 19.14%,0.00%, 37.87%, 42.98%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.9, 3.0, 879498.8, 839503.7, 0.0, 0.0, 7204522.3, 1.000, 0
11, b-SLICE,    9, 24.00,     309624, 0,1.49,39.942, 44.793, 46.000, 41.306,29, 8 6 ,11 13 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.38%, 10.19%, 20.71%, 42.13%,  0.00%,  1.09%,  2.17%,  4.91%,  1.58%,  3.84%,  4.65%,  7.34%, 27256.71, 3920.52, 0.00, 110870.88 , 17, 235, 124.04, 57, 148, 110.84, 107, 219, 146.56, 0.00%, 53.42%,0.00%, 32.92%, 13.66%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 32.60%,0.00%, 42.34%, 25.06%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 24.78%,0.00%, 39.08%, 36.14%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 20.84%,0.00%, 39.14%, 40.02%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.9, 2.3, 841208.5, 800412.1, 0.0, 0.0, 8046355.5, 1.000, 0
12, b-SLICE,   10, 24.00,     298584, 0,1.50,39.926, 44.785, 46.018, 41.295,29, 8 6 ,11 13 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.97%, 10.25%, 20.65%, 44.73%,  0.00%,  1.23%,  2.43%,  4.02%,  1.14%,  3.18%,  3.51%,  6.89%, 27366.97, 3916.64, 0.00, 77586.95 , 17, 235, 123.98, 58, 144, 110.90, 108, 217, 146.35, 0.00%, 36.69%,0.00%, 49.70%, 13.61%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 30.08%,0.00%, 43.61%, 26.32%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 22.32%,0.00%, 42.64%, 35.04%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 18.18%,0.00%, 39.01%, 42.81%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.9, 2.3, 820273.3, 782441.8, 0.0, 0.0, 8866323.7, 1.000, 0
13, b-SLICE,   12, 24.00,     244568, 0,1.53,39.956, 44.814, 46.133, 41.336,28, 11 8 6 ,13 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.68%,  8.12%, 19.18%, 40.08%,  0.00%,  1.41%,  1.94%,  3.76%,  2.39%,  5.42%,  6.20%,  9.82%, 27146.11, 3827.21, 0.00, 61991.43 , 17, 235, 123.70, 56, 148, 110.81, 108, 218, 145.74, 0.00%, 58.79%,0.00%, 29.15%, 12.06%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.69%,0.00%, 28.86%, 25.44%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 29.79%,0.00%, 38.55%, 31.66%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 23.18%,0.00%, 35.44%, 41.38%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.9, 2.9, 767140.7, 731213.2, 0.0, 0.0, 9632849.8, 1.000, 0
14, P-SLICE,   17, 22.00,     668624, 0,1.56,40.670, 45.079, 46.574, 41.959,24, 13 11 8 , -, 0.00%,  0.00%,  0.00%, 0.69%,  0.46%,  2.54%, 2.56%,  1.03%,  9.11%, 6.17%,  1.79%, 25.67%, 0.00%,  0.14%,  6.01%, 12.71%, 24.21%,  0.00%,  0.29%,  1.00%,  2.39%,  0.02%,  0.20%,  1.03%,  1.98%, 22842.37, 3630.85, 0.00, 97825.72 , 17, 235, 124.53, 55, 143, 110.51, 108, 217, 144.28, 0.00%, 13.33%,0.00%, 66.67%, 20.00%, 0.00%, 0.00%, 0.00%, 0.00%, 36.19%, 4.81%,0.00%, 36.19%, 22.80%, 0.00%, 0.00%, 0.00%, 0.00%, 46.27%, 7.41%,0.00%, 27.29%, 19.02%, 0.00%, 0.00%, 0.00%, 0.00%, 51.92%, 6.74%,0.00%, 22.37%, 18.96%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 10207.3, 182.6, 825985.3, 791609.4, 0.0, 0.0, 10467674.9, 1.000, 0
15, B-SLICE,   15, 23.00,     350296, 0,1.52,40.239, 44.920, 46.348, 41.588,27, 13 11 6 ,17 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.96%, 10.88%, 19.44%, 43.25%,  0.00%,  1.25%,  1.73%,  3.60%,  1.04%,  4.57%,  4.90%,  8.38%, 25433.01, 3721.32, 0.00, 85036.04 , 17, 235, 124.10, 55, 146, 110.56, 108, 218, 144.78, 0.00%, 52.14%,0.00%, 24.79%, 23.08%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 34.87%,0.00%, 36.21%, 28.92%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 25.43%,0.00%, 39.09%, 35.48%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 20.18%,0.00%, 35.51%, 44.31%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 1.0, 2.3, 860281.7, 821386.5, 0.0, 0.0, 11328582.6, 1.000, 0
