frame = 001, error = 0.020804, current_knob = 0.000225, set_point = 0.020000
frame = 002, error = 0.023733, current_knob = 0.000225, set_point = 0.020000
frame = 003, error = 0.046234, current_knob = 0.000225, set_point = 0.020000
frame = 004, error = 0.022629, current_knob = 0.000225, set_point = 0.020000
frame = 005, error = 0.022786, current_knob = 0.000225, set_point = 0.020000
frame = 006, error = 0.023733, current_knob = 0.000225, set_point = 0.020000
frame = 007, error = 0.022372, current_knob = 0.000225, set_point = 0.020000
frame = 008, error = 0.011571, current_knob = 0.000225, set_point = 0.020000
frame = 009, error = 0.013554, current_knob = 0.000225, set_point = 0.020000
frame = 010, error = 0.013366, current_knob = 0.000225, set_point = 0.020000
frame = 011, error = 0.011620, current_knob = 0.000225, set_point = 0.020000
frame = 012, error = 0.014599, current_knob = 0.000225, set_point = 0.020000
frame = 013, error = 0.013396, current_knob = 0.000225, set_point = 0.020000
frame = 014, error = 0.012488, current_knob = 0.000225, set_point = 0.020000
frame = 015, error = 0.016158, current_knob = 0.000225, set_point = 0.020000
frame = 016, error = 0.017440, current_knob = 0.000225, set_point = 0.020000
frame = 017, error = 0.018377, current_knob = 0.000225, set_point = 0.020000
frame = 018, error = 0.019304, current_knob = 0.000225, set_point = 0.020000
frame = 019, error = 0.013830, current_knob = 0.000225, set_point = 0.020000
frame = 020, error = 0.016424, current_knob = 0.000225, set_point = 0.020000
frame = 021, error = 0.020676, current_knob = 0.000225, set_point = 0.020000
frame = 022, error = 0.023960, current_knob = 0.000225, set_point = 0.020000
frame = 023, error = 0.024700, current_knob = 0.000225, set_point = 0.020000
frame = 024, error = 0.023191, current_knob = 0.000225, set_point = 0.020000
frame = 025, error = 0.025992, current_knob = 0.000225, set_point = 0.020000
frame = 026, error = 0.021179, current_knob = 0.000225, set_point = 0.020000
frame = 027, error = 0.025933, current_knob = 0.000225, set_point = 0.020000
frame = 028, error = 0.025844, current_knob = 0.000225, set_point = 0.020000
frame = 029, error = 0.023438, current_knob = 0.000225, set_point = 0.020000
frame = 030, error = 0.024000, current_knob = 0.000225, set_point = 0.020000
frame = 031, error = 0.026693, current_knob = 0.000225, set_point = 0.020000
frame = 032, error = 0.019068, current_knob = 0.000225, set_point = 0.020000
frame = 033, error = 0.015586, current_knob = 0.000225, set_point = 0.020000
frame = 034, error = 0.013593, current_knob = 0.000225, set_point = 0.020000
frame = 035, error = 0.010870, current_knob = 0.000225, set_point = 0.020000
frame = 036, error = 0.008671, current_knob = 0.000225, set_point = 0.020000
frame = 037, error = 0.007793, current_knob = 0.000225, set_point = 0.020000
frame = 038, error = 0.011354, current_knob = 0.000225, set_point = 0.020000
frame = 039, error = 0.008375, current_knob = 0.000225, set_point = 0.020000
frame = 040, error = 0.007260, current_knob = 0.000225, set_point = 0.020000
frame = 041, error = 0.007477, current_knob = 0.000225, set_point = 0.020000
frame = 042, error = 0.009529, current_knob = 0.000225, set_point = 0.020000
frame = 043, error = 0.008661, current_knob = 0.000225, set_point = 0.020000
frame = 044, error = 0.010811, current_knob = 0.000225, set_point = 0.020000
frame = 045, error = 0.007457, current_knob = 0.000225, set_point = 0.020000
frame = 046, error = 0.008927, current_knob = 0.000225, set_point = 0.020000
frame = 047, error = 0.007872, current_knob = 0.000225, set_point = 0.020000
frame = 048, error = 0.009105, current_knob = 0.000225, set_point = 0.020000
frame = 049, error = 0.012705, current_knob = 0.000225, set_point = 0.020000
frame = 050, error = 0.022382, current_knob = 0.000225, set_point = 0.020000
frame = 051, error = 0.035235, current_knob = 0.000225, set_point = 0.020000
frame = 052, error = 0.010071, current_knob = 0.000225, set_point = 0.020000
frame = 053, error = 0.009726, current_knob = 0.000225, set_point = 0.020000
frame = 054, error = 0.012725, current_knob = 0.000225, set_point = 0.020000
frame = 055, error = 0.015595, current_knob = 0.000225, set_point = 0.020000
frame = 056, error = 0.019472, current_knob = 0.000225, set_point = 0.020000
frame = 057, error = 0.020587, current_knob = 0.000225, set_point = 0.020000
frame = 058, error = 0.021741, current_knob = 0.000225, set_point = 0.020000
frame = 059, error = 0.019788, current_knob = 0.000225, set_point = 0.020000
frame = 060, error = 0.017677, current_knob = 0.000225, set_point = 0.020000
frame = 061, error = 0.020153, current_knob = 0.000225, set_point = 0.020000
frame = 062, error = 0.023220, current_knob = 0.000225, set_point = 0.020000
frame = 063, error = 0.018851, current_knob = 0.000225, set_point = 0.020000
frame = 064, error = 0.020794, current_knob = 0.000225, set_point = 0.020000
frame = 065, error = 0.022392, current_knob = 0.000225, set_point = 0.020000
frame = 066, error = 0.018604, current_knob = 0.000225, set_point = 0.020000
frame = 067, error = 0.021504, current_knob = 0.000225, set_point = 0.020000
frame = 068, error = 0.018604, current_knob = 0.000225, set_point = 0.020000
frame = 069, error = 0.015595, current_knob = 0.000225, set_point = 0.020000
frame = 070, error = 0.009213, current_knob = 0.000225, set_point = 0.020000
frame = 071, error = 0.011255, current_knob = 0.000225, set_point = 0.020000
frame = 072, error = 0.023319, current_knob = 0.000225, set_point = 0.020000
frame = 073, error = 0.010880, current_knob = 0.000225, set_point = 0.020000
frame = 074, error = 0.018022, current_knob = 0.000225, set_point = 0.020000
frame = 075, error = 0.007043, current_knob = 0.000225, set_point = 0.020000
frame = 076, error = 0.002979, current_knob = 0.000225, set_point = 0.020000
frame = 077, error = 0.005129, current_knob = 0.000225, set_point = 0.020000
frame = 078, error = 0.012774, current_knob = 0.000225, set_point = 0.020000
frame = 079, error = 0.012360, current_knob = 0.000225, set_point = 0.020000
frame = 080, error = 0.012163, current_knob = 0.000225, set_point = 0.020000
frame = 081, error = 0.014520, current_knob = 0.000225, set_point = 0.020000
frame = 082, error = 0.011127, current_knob = 0.000225, set_point = 0.020000
frame = 083, error = 0.009904, current_knob = 0.000225, set_point = 0.020000
frame = 084, error = 0.013484, current_knob = 0.000225, set_point = 0.020000
frame = 085, error = 0.013258, current_knob = 0.000225, set_point = 0.020000
frame = 086, error = 0.013711, current_knob = 0.000225, set_point = 0.020000
frame = 087, error = 0.015388, current_knob = 0.000225, set_point = 0.020000
frame = 088, error = 0.018446, current_knob = 0.000225, set_point = 0.020000
frame = 089, error = 0.012528, current_knob = 0.000225, set_point = 0.020000
frame = 090, error = 0.013090, current_knob = 0.000225, set_point = 0.020000
frame = 091, error = 0.016463, current_knob = 0.000225, set_point = 0.020000
frame = 092, error = 0.016651, current_knob = 0.000225, set_point = 0.020000
frame = 093, error = 0.024532, current_knob = 0.000225, set_point = 0.020000
frame = 094, error = 0.014353, current_knob = 0.000225, set_point = 0.020000
frame = 095, error = 0.011650, current_knob = 0.000225, set_point = 0.020000
frame = 096, error = 0.013129, current_knob = 0.000225, set_point = 0.020000
frame = 097, error = 0.011640, current_knob = 0.000225, set_point = 0.020000
frame = 098, error = 0.028172, current_knob = 0.000225, set_point = 0.020000
frame = 099, error = 0.009391, current_knob = 0.000225, set_point = 0.020000
frame = 100, error = 0.014145, current_knob = 0.000225, set_point = 0.002000
