frame = 001, error = 0.019028, current_knob = 0.000175, set_point = 0.020000
frame = 002, error = 0.016621, current_knob = 0.000175, set_point = 0.020000
frame = 003, error = 0.019561, current_knob = 0.000175, set_point = 0.020000
frame = 004, error = 0.019344, current_knob = 0.000175, set_point = 0.020000
frame = 005, error = 0.017815, current_knob = 0.000175, set_point = 0.020000
frame = 006, error = 0.016937, current_knob = 0.000175, set_point = 0.020000
frame = 007, error = 0.014846, current_knob = 0.000175, set_point = 0.020000
frame = 008, error = 0.008651, current_knob = 0.000175, set_point = 0.020000
frame = 009, error = 0.008414, current_knob = 0.000175, set_point = 0.020000
frame = 010, error = 0.009983, current_knob = 0.000175, set_point = 0.020000
frame = 011, error = 0.016059, current_knob = 0.000175, set_point = 0.020000
frame = 012, error = 0.009785, current_knob = 0.000175, set_point = 0.020000
frame = 013, error = 0.010604, current_knob = 0.000175, set_point = 0.020000
frame = 014, error = 0.009253, current_knob = 0.000175, set_point = 0.020000
frame = 015, error = 0.011709, current_knob = 0.000175, set_point = 0.020000
frame = 016, error = 0.011689, current_knob = 0.000175, set_point = 0.020000
frame = 017, error = 0.012676, current_knob = 0.000175, set_point = 0.020000
frame = 018, error = 0.014747, current_knob = 0.000175, set_point = 0.020000
frame = 019, error = 0.014717, current_knob = 0.000175, set_point = 0.020000
frame = 020, error = 0.012429, current_knob = 0.000175, set_point = 0.020000
frame = 021, error = 0.013504, current_knob = 0.000175, set_point = 0.020000
frame = 022, error = 0.015862, current_knob = 0.000175, set_point = 0.020000
frame = 023, error = 0.017923, current_knob = 0.000175, set_point = 0.020000
frame = 024, error = 0.017440, current_knob = 0.000175, set_point = 0.020000
frame = 025, error = 0.019324, current_knob = 0.000175, set_point = 0.020000
frame = 026, error = 0.019235, current_knob = 0.000175, set_point = 0.020000
frame = 027, error = 0.017766, current_knob = 0.000175, set_point = 0.020000
frame = 028, error = 0.019008, current_knob = 0.000175, set_point = 0.020000
frame = 029, error = 0.020291, current_knob = 0.000175, set_point = 0.020000
frame = 030, error = 0.015477, current_knob = 0.000175, set_point = 0.020000
frame = 031, error = 0.018002, current_knob = 0.000175, set_point = 0.020000
frame = 032, error = 0.015734, current_knob = 0.000175, set_point = 0.020000
frame = 033, error = 0.012459, current_knob = 0.000175, set_point = 0.020000
frame = 034, error = 0.009815, current_knob = 0.000175, set_point = 0.020000
frame = 035, error = 0.007290, current_knob = 0.000175, set_point = 0.020000
frame = 036, error = 0.005988, current_knob = 0.000175, set_point = 0.020000
frame = 037, error = 0.006333, current_knob = 0.000175, set_point = 0.020000
frame = 038, error = 0.005790, current_knob = 0.000175, set_point = 0.020000
frame = 039, error = 0.005307, current_knob = 0.000175, set_point = 0.020000
frame = 040, error = 0.006224, current_knob = 0.000175, set_point = 0.020000
frame = 041, error = 0.003847, current_knob = 0.000175, set_point = 0.020000
frame = 042, error = 0.004370, current_knob = 0.000175, set_point = 0.020000
frame = 043, error = 0.005524, current_knob = 0.000175, set_point = 0.020000
frame = 044, error = 0.005682, current_knob = 0.000175, set_point = 0.020000
frame = 045, error = 0.006639, current_knob = 0.000175, set_point = 0.020000
frame = 046, error = 0.008000, current_knob = 0.000175, set_point = 0.020000
frame = 047, error = 0.005179, current_knob = 0.000175, set_point = 0.020000
frame = 048, error = 0.006392, current_knob = 0.000175, set_point = 0.020000
frame = 049, error = 0.008454, current_knob = 0.000175, set_point = 0.020000
frame = 050, error = 0.006362, current_knob = 0.000175, set_point = 0.020000
frame = 051, error = 0.007576, current_knob = 0.000175, set_point = 0.020000
frame = 052, error = 0.008020, current_knob = 0.000175, set_point = 0.020000
frame = 053, error = 0.008385, current_knob = 0.000175, set_point = 0.020000
frame = 054, error = 0.012902, current_knob = 0.000175, set_point = 0.020000
frame = 055, error = 0.013721, current_knob = 0.000175, set_point = 0.020000
