frame = 001, error = 0.027314, current_knob = 0.000325, set_point = 0.020000
frame = 002, error = 0.033726, current_knob = 0.000325, set_point = 0.020000
frame = 003, error = 0.032029, current_knob = 0.000325, set_point = 0.020000
frame = 004, error = 0.035531, current_knob = 0.000325, set_point = 0.020000
frame = 005, error = 0.033558, current_knob = 0.000325, set_point = 0.020000
frame = 006, error = 0.032670, current_knob = 0.000325, set_point = 0.020000
frame = 007, error = 0.028685, current_knob = 0.000325, set_point = 0.020000
frame = 008, error = 0.020991, current_knob = 0.000325, set_point = 0.020000
frame = 009, error = 0.017312, current_knob = 0.000325, set_point = 0.020000
frame = 010, error = 0.019699, current_knob = 0.000325, set_point = 0.020000
frame = 011, error = 0.019048, current_knob = 0.000325, set_point = 0.020000
frame = 012, error = 0.017184, current_knob = 0.000325, set_point = 0.020000
frame = 013, error = 0.017756, current_knob = 0.000325, set_point = 0.020000
frame = 014, error = 0.018140, current_knob = 0.000325, set_point = 0.020000
frame = 015, error = 0.021376, current_knob = 0.000325, set_point = 0.020000
frame = 016, error = 0.027827, current_knob = 0.000325, set_point = 0.020000
frame = 017, error = 0.024671, current_knob = 0.000325, set_point = 0.020000
frame = 018, error = 0.027413, current_knob = 0.000325, set_point = 0.020000
frame = 019, error = 0.024384, current_knob = 0.000325, set_point = 0.020000
frame = 020, error = 0.033667, current_knob = 0.000325, set_point = 0.020000
frame = 021, error = 0.026121, current_knob = 0.000325, set_point = 0.020000
frame = 022, error = 0.044636, current_knob = 0.000325, set_point = 0.020000
frame = 023, error = 0.031793, current_knob = 0.000325, set_point = 0.020000
frame = 024, error = 0.028715, current_knob = 0.000325, set_point = 0.020000
frame = 025, error = 0.033627, current_knob = 0.000325, set_point = 0.020000
frame = 026, error = 0.034259, current_knob = 0.000325, set_point = 0.020000
frame = 027, error = 0.034377, current_knob = 0.000325, set_point = 0.020000
frame = 028, error = 0.034456, current_knob = 0.000325, set_point = 0.020000
frame = 029, error = 0.028350, current_knob = 0.000325, set_point = 0.020000
frame = 030, error = 0.032207, current_knob = 0.000325, set_point = 0.020000
frame = 031, error = 0.057035, current_knob = 0.000325, set_point = 0.020000
frame = 032, error = 0.030658, current_knob = 0.000325, set_point = 0.020000
frame = 033, error = 0.019827, current_knob = 0.000325, set_point = 0.020000
frame = 034, error = 0.017963, current_knob = 0.000325, set_point = 0.020000
frame = 035, error = 0.017381, current_knob = 0.000325, set_point = 0.020000
frame = 036, error = 0.012311, current_knob = 0.000325, set_point = 0.020000
