Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
0, I-SLICE,    0, 34.00,   25478528, 0,0.00,30.877, 30.924, 30.917, 30.887,27,  -, -, 0.00%,  0.00%,  0.00%, 0.40%,  1.34%,  6.98%, 0.52%,  0.82%, 10.03%, 1.37%,  1.32%, 30.09%,47.12%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 254430.05, 117742.81, 0.00, 20169317.75 , 0, 255, 66.06, 0, 255, 69.44, 0, 255, 64.48, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 95.86%, 0.00%,0.00%, 4.14%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 49732.2, 104.0, 303198.0, 286699.8, 0.0, 0.0, 352409.9, 1.000, 0
1, i-SLICE,    1, 34.00,   31734536, 1,1.02,31.680, 31.903, 31.799, 31.723,27,  -, -, 0.00%,  0.00%,  0.00%, 0.03%,  0.11%,  0.61%, 0.10%,  0.20%,  1.76%, 2.23%,  2.38%, 29.38%,63.20%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 223201.06, 100658.91, 0.00, 23171186.65 , 0, 255, 67.50, 0, 255, 86.92, 0, 255, 82.58, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 90.48%, 0.00%,0.00%, 9.52%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 13727.8, 11.1, 320304.6, 300470.7, 0.0, 0.0, 685033.8, 1.000, 0
2, P-SLICE,    2, 37.00,   17908880, 0,1.01,26.007, 27.294, 27.331, 26.333,27, 1 0 , -, 0.00%,  0.00%,  0.00%, 0.02%,  0.13%,  0.23%, 0.18%,  0.63%,  2.88%, 0.80%,  1.80%, 15.66%, 0.00%,  0.00%,  0.31%,  7.30%, 69.51%,  0.00%,  0.00%,  0.00%,  0.26%,  0.00%,  0.00%,  0.00%,  0.30%, 714143.72, 266814.56, 0.00, 8402689.09 , 0, 255, 66.11, 0, 255, 69.63, 0, 255, 64.54, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.77%, 0.00%,0.00%, 12.44%, 32.79%, 0.00%, 0.00%, 0.00%, 0.00%, 32.78%, 0.02%,0.00%, 25.76%, 41.45%, 0.00%, 0.00%, 0.00%, 0.00%, 20.66%, 0.64%,0.00%, 30.92%, 47.78%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 187031.7, 1254.5, 1683651.4, 1645833.7, 0.0, 0.0, 2555452.7, 1.000, 0
3, P-SLICE,    7, 37.00,   26589408, 0,1.03,25.519, 28.237, 28.133, 26.185,23, 2 1 0 , -, 0.00%,  0.00%,  0.00%, 0.04%,  0.33%,  0.44%, 0.14%,  0.55%,  2.03%, 2.66%,  6.19%, 45.59%, 0.00%,  0.00%,  0.24%,  2.07%, 39.69%,  0.00%,  0.00%,  0.00%,  0.03%,  0.00%,  0.00%,  0.00%,  0.00%, 861420.26, 239432.10, 0.00, 18887773.34 , 0, 255, 68.41, 0, 255, 86.80, 0, 255, 80.85, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 77.40%, 0.00%,0.00%, 10.77%, 11.83%, 0.00%, 0.00%, 0.00%, 0.00%, 54.14%, 0.00%,0.00%, 25.13%, 20.73%, 0.00%, 0.00%, 0.00%, 0.00%, 57.82%, 0.03%,0.00%, 21.63%, 20.53%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 8462.3, 758.0, 3094948.9, 3020451.1, 0.0, 0.0, 5652001.3, 1.000, 0
4, B-SLICE,    5, 38.00,     254024, 0,1.03,26.175, 29.002, 28.933, 26.873,26, 2 1 0 ,7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%, 39.65%, 17.92%,  0.23%,  0.00%,  0.30%,  0.74%,  0.02%,  0.03%, 14.88%, 25.70%,  0.53%, 696282.06, 200788.54, 0.00, 742563.88 , 0, 255, 68.41, 0, 255, 86.80, 0, 255, 80.85, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 27.68%,0.00%, 3.04%, 69.28%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 57.08%,0.00%, 4.93%, 37.98%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 70.83%,0.00%, 1.04%, 28.12%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 481.2, 18.6, 1791173.0, 1751191.5, 0.0, 0.0, 7446739.4, 1.000, 0
5, b-SLICE,    3, 39.00,   22748016, 0,1.02,23.609, 26.892, 26.826, 24.422,29, 2 1 ,5 7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.76%,  4.41%, 94.63%,  0.00%,  0.00%,  0.00%,  0.13%,  0.00%,  0.00%,  0.00%,  0.07%, 1271284.98, 336357.35, 0.00, 12791274.57 , 0, 255, 68.02, 0, 255, 86.87, 0, 255, 81.47, 0.00%, 0.00%,0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 62.17%, 37.83%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 70.45%, 29.55%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.21%,0.00%, 61.26%, 38.53%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 496.2, 27.7, 4552181.7, 4450625.6, 0.0, 0.0, 12002503.7, 1.000, 0
6, b-SLICE,    4, 39.00,   16391808, 0,1.01,24.068, 26.290, 26.250, 24.619,29, 2 1 ,5 7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.01%,  1.90%, 10.23%, 87.51%,  0.00%,  0.00%,  0.00%,  0.13%,  0.00%,  0.00%,  0.00%,  0.22%, 1094167.68, 352411.92, 0.00, 6964608.38 , 0, 255, 66.04, 0, 255, 69.56, 0, 255, 64.09, 0.00%, 0.00%,0.00%, 57.14%, 42.86%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 40.87%, 59.13%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 51.75%, 48.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.40%,0.00%, 45.41%, 54.19%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 8.3, 3.5, 3495693.5, 3407007.2, 0.0, 0.0, 15496691.6, 1.000, 0
7, b-SLICE,    6, 39.00,   16389352, 0,1.01,24.046, 26.283, 26.266, 24.603,28, 5 2 1 ,7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.01%,  2.01%, 10.50%, 87.18%,  0.00%,  0.00%,  0.00%,  0.10%,  0.00%,  0.00%,  0.00%,  0.21%, 1097320.93, 352171.28, 0.00, 6984895.45 , 0, 255, 66.04, 0, 255, 69.56, 0, 255, 64.09, 0.00%, 0.00%,0.00%, 28.57%, 71.43%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 41.30%, 58.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 51.59%, 48.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.35%,0.00%, 44.51%, 55.13%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.4, 3.7, 3452423.5, 3375404.7, 0.0, 0.0, 18946096.5, 1.000, 0
8, P-SLICE,   10, 37.00,   19093744, 0,1.01,25.847, 27.610, 27.618, 26.289,25, 7 5 2 , -, 0.00%,  0.00%,  0.00%, 0.07%,  0.45%,  1.60%, 0.27%,  1.13%,  6.96%, 0.92%,  2.00%, 22.48%, 0.00%,  0.00%,  0.54%,  7.31%, 56.21%,  0.00%,  0.00%,  0.00%,  0.03%,  0.00%,  0.00%,  0.00%,  0.01%, 750318.59, 251939.89, 0.00, 10849379.80 , 0, 255, 65.98, 0, 255, 69.23, 0, 255, 63.56, 0.00%, 0.00%,0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 79.88%, 0.00%,0.00%, 6.89%, 13.23%, 0.00%, 0.00%, 0.00%, 0.00%, 52.21%, 0.00%,0.00%, 22.24%, 25.56%, 0.00%, 0.00%, 0.00%, 0.00%, 31.11%, 0.05%,0.00%, 30.23%, 38.61%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 51591.5, 614.4, 2437598.5, 2379486.8, 0.0, 0.0, 21429938.4, 1.000, 0
9, B-SLICE,    9, 38.00,   24439936, 0,1.02,24.430, 27.004, 26.941, 25.066,27, 7 5 2 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  1.38%,  5.80%, 92.68%,  0.00%,  0.00%,  0.00%,  0.07%,  0.00%,  0.00%,  0.00%,  0.07%, 1079471.34, 331245.52, 0.00, 14124971.31 , 0, 255, 68.75, 0, 255, 86.78, 0, 255, 80.32, 0.00%, 0.00%,0.00%, 50.00%, 50.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 56.82%, 43.18%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 62.56%, 37.44%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.16%,0.00%, 55.57%, 44.27%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 4.2, 2.5, 4410265.6, 4305320.1, 0.0, 0.0, 25841733.2, 1.000, 0
